Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,Attrition
64,-3.192130154804992,29,2,1.4336721738758202,1.5091709833566873,-1.8071029344644456,-2.6323599356466207,6.322484116186264,5955,-2.1226791577246757,-2.0170386294022284,-8.307076390865932,-0.5734696554364781,0.7528938823526714,3.0524223443595218,0.31911422830704084,1.1522980065051183,2.5477763384760705,-9.170589587664828,0
25,-2.5517419826427847,7,1,-2.5204786848811778,-0.7596707524037811,0.3958233891946551,-4.522182024947114,3.141210778804266,3607,1.4342411732131874,-1.9308679607384072,-1.6285331661621638,1.000508814418973,0.8813372822501868,0.32490852467621156,1.013488405718054,-2.9651183918901394,-1.0763529385502406,-2.8812894106252447,0
28,-0.022521542370501413,29,1,-1.2603837274248166,-0.6344320532409868,-0.799639327766334,-0.8069621686751157,3.4807314734311547,773,-3.697446397282111,-2.1185229047539287,-3.9697839664458967,-0.47477029122083886,-0.07100800238320353,2.190805322456333,1.2043363693858469,-0.8151393395254912,2.095149721125085,-4.631294665597509,0
49,-2.3129757120065753,4,1,-1.0905429108462987,-0.04479205968505341,2.308554240641464,-0.7935698795387749,-0.20899474658777528,4201,2.4800723164762744,2.370086480821671,3.684465657031917,0.8665161233335112,-0.20630534637399034,0.9634006392054474,-0.4105175042518637,-0.5415880532071253,1.8370686471197981,2.825991979593698,0
18,-2.8866301036129483,14,1,-1.4896556010604312,1.1035973541645818,1.14823949548971,-5.151147295134884,5.350293898650415,5895,-0.8441585846462455,-3.5775513929335783,-7.251806737530577,-1.126368374831204,0.30341304389453433,4.271557127067453,1.5536160477028036,-0.11682185817919999,0.5305060424624672,-6.996375629058881,0
55,-1.248325298935611,5,1,-0.8412041399663048,0.18904720727168994,-1.4077115206436015,-5.468187776887268,1.7218664592799038,6543,-0.8973119859639693,-3.167749757214587,-6.383760610780434,-1.0689107639126298,-0.6058361146173871,2.9068700710246906,-0.5081675664555637,-0.7528742410171478,0.9736273943405348,-1.8652265797503302,0
59,-3.8800027094379312,10,1,2.4194269528747543,0.3996475270768512,3.7013758264927805,-5.438586441234011,-0.12149499710694878,7380,-2.7182678593677365,2.2067044090646775,-1.041810494519938,0.5794546979248144,0.38399523287077963,-0.670092988614104,0.32095145605838515,-0.9259859665021464,0.26530964224210285,0.11050063835215942,1
57,-4.752900005476983,22,1,-1.0291121155904066,0.06358230308397476,2.03623909283622,-6.810430660650805,-0.6813454366912581,1885,-2.177693644955522,2.8282217655544573,-2.2008961933936675,-0.10525857298217484,0.24867689203792684,1.3829790627821907,1.6528742996471433,-1.7271774342022677,-0.2298007297067145,2.7526285194418953,1
31,0.9567591380538207,28,2,2.5354588951104913,0.9509477681113391,-0.4956818344027285,-1.3013049356829742,3.465558493449027,3961,-2.154308945103556,-1.4536465474587705,-6.942493812984726,0.03230195586224905,0.7119303393640306,4.220679125642777,0.9134975470628085,1.7797024803469612,-0.7554251780798347,-5.814061246621119,0
21,1.0509660464810706,26,3,1.394788899802364,-0.9465952347207788,0.9313262182899034,6.9508698244486675,-3.9176114628222645,100,1.023881823304531,0.9844909599019211,4.768937718831977,0.8241738860869888,-0.37862013269037437,-3.6497488977620725,-0.33632102571418154,2.2075099023289733,1.425854582947423,1.9762836736978506,1
10,0.2142382856961873,16,3,-5.743322614222136,0.7348578707287625,2.4056926902878923,-4.536983971219594,6.2929524423076915,7458,1.1980970894301883,-1.7300139819164575,4.3944042792536075,-0.32787840111338706,0.663187569147369,0.9943983490278062,0.6416230944734396,-4.443917975223269,-1.8978723198686027,-1.9505151544524881,0
43,-0.40579538059676157,5,1,-0.5423020248550796,1.3420819897604437,1.5671840438046667,-3.028449548951142,-0.05372244387121983,6564,0.7537939235967053,-1.2523585712323346,0.1472429763311163,0.1028737727353792,-0.2801743258627451,1.2671176587966793,-0.5800044459529973,-0.3267770584597558,1.32256920975765,1.5033574039311266,0
29,2.3674652189303123,33,5,1.1902020660377521,-1.1264262891562982,4.283255960043082,-1.2776098624427283,-2.9455540662414488,552,-1.3234580444697874,-1.182608135447771,4.001961329238464,1.0327712104857258,-1.6383129397572902,-0.5489268780847103,2.23615889509472,2.737349507153564,1.9643043521933703,5.157217510544049,0
35,-2.613585648827868,11,2,0.48151011989320336,0.3679411301879603,3.213906438070211,-6.024852971026596,0.22169665653808357,5778,0.26536053942398097,-0.39552770620191346,-2.080455653267835,0.20923374067242154,1.5631905769734862,1.2151179154778267,0.736750062849687,-0.7500610224875294,-1.0985936958162368,0.15543836413817916,0
27,-0.7966128496990202,14,3,-2.0984034219618195,0.9187258110873374,-1.7443249996063936,-5.674421936980315,1.7465513624506561,5534,-3.724690411654155,-4.496805835232594,-9.510008477900206,-0.6405334881486212,0.7366704469652313,3.653719963727529,1.8787661023481281,-1.022604294987682,0.08686271672552037,-3.3648649817982013,0
36,0.22569155940309638,34,1,-0.6413579900815931,0.29341212617485757,-1.6180961254863329,-0.9021944062091087,1.4779488026862442,5357,3.8626788881688388,-2.6626482434286167,-2.0945474263943944,-0.9600007629531683,-1.4623765291548072,1.3573228705964315,0.09849468832301056,-1.7010083102898674,-0.6671816775068253,-2.3195887292951913,0
18,2.049259770435129,12,5,0.14620475482472603,0.23745092291359057,0.6068576392078762,4.780599420703667,-3.365843914493039,1431,1.2518858070240617,0.5699393657240945,3.43336641325673,-1.0226773290714248,-0.6537577292870218,-0.7618683596448612,-0.549802474621098,2.149993325539045,0.6613447905443288,3.3111320403133693,1
34,-2.758114409985443,29,1,-1.1815928714238328,1.6335792492837256,-0.8246512158138146,-6.23691811598366,3.727978356646335,1570,-0.2381772023905011,-1.5903118343507727,-5.763750033083024,1.457386845757493,-1.0246661252397273,1.5259536158953337,0.19851320526223354,-4.694202376080238,-2.5897524107354384,-4.980880244465071,0
53,-1.5349100147783636,13,1,3.3192321995551284,-1.3143347148154934,0.9977269579851503,-1.814829786698824,1.3228712698733749,2553,0.08417190810207953,-0.6328494062952601,-0.9159632230701126,0.060985883936571374,-0.1613874709573242,-2.38570628934338,-1.6155441633246976,-0.014023410354818688,-0.23116407363108227,-3.3912577483881594,0
24,-1.209273972629747,23,5,-5.1436398456056756,0.8818973173673913,-3.362235220895454,-5.557827225706773,-2.0989987936601926,10091,-1.0258343685713118,-0.6457625165461248,-5.074736259594684,-0.25251846426551683,-0.5523434460582883,1.7977743720857702,0.9750841773721816,-1.8456787491254687,-3.6587617438926285,4.347164941893695,0
49,1.3295612801958283,5,2,-3.401182610098461,0.6244096393143062,-0.8329814064119065,-0.1997005035201147,0.3167278419965618,4342,2.153021927071757,-1.6005543892875265,2.8923191159363153,0.9212223691856624,-0.5451935702175177,2.0187310049179388,1.2568975343230655,-0.3226206679865944,3.499400939122388,3.513486821691874,0
81,-2.559403387877383,34,3,3.6019214434906943,0.17916322217655178,-1.1897057029396345,-4.964063042443303,3.1457908408308537,7419,-0.12488557568030179,1.2396038057922416,-6.2501088308279575,-0.005196969339709936,0.20705129043140644,2.3752454629409216,0.16386170716818974,-2.436768193375827,-1.4384856949533926,-4.692079137967846,0
5,1.7917524716460904,22,5,-1.132712902231664,0.660450699495105,4.454942812640427,-0.8332461762915344,-2.5871782195839645,7792,-1.9608488708312253,-0.6562081876197308,5.080428541890183,0.6206395704097059,1.5541748045387742,-1.2866996199426257,0.012951478564688906,0.2347268222297112,0.8721259325194193,4.728722170321576,0
11,-1.1799006401366277,12,3,-4.84569954392732,-0.13688497626585175,1.548001454710183,-3.445273445970188,2.351560986837012,7705,0.7211088076643466,-1.9566007276994526,0.9294322912021128,0.36454292841035535,1.0696130006333069,1.8771537079239407,-0.030693455567426132,-1.728441594707176,0.8114141087162138,0.333173380356238,0
46,1.777030256609231,0,2,-1.5695411214642967,-1.0500887499320697,-0.6541750394424763,1.300981637790075,1.310700804654853,10361,2.3443984622188383,-2.0503759722592525,3.9202517150020237,1.0083527555910998,0.5503730688493242,-0.2550404964410371,1.0228749039934268,0.44558219352792205,3.0147604010597773,1.045093507105075,0
21,-1.0272532636491385,34,1,-3.070307730965143,0.12229048889833506,-1.2932848629780962,2.3497726286999274,1.821153821803465,7312,-3.1023390386017993,-1.829742620440588,-1.70994729944885,0.5983310061966766,0.9603613008757685,0.1364083263711494,0.2854063481928614,-0.6304375007135039,3.626707008233482,-3.4143178414531183,0
35,-1.59505620764329,33,1,7.3587538882979215,2.297024895377232,2.2207137855737757,-0.5355295818230076,1.713623681436856,2484,-0.18399674731787297,-0.17547833463535123,-1.4762503765854214,-0.21326044075001377,-0.4724854865783545,-5.6277742556308885,0.7389565224220661,0.2033196654306133,-3.7706759153476286,-7.710268260392521,0
35,-2.7887338773771018,39,3,2.381745620464177,0.7243107496657137,5.860321594184281,-10.957098522450321,0.03737849099267354,6521,-4.898427520722661,0.03785438599221158,-3.2449971416045833,-0.011845831539313054,-1.087421937318334,0.07634017823067674,0.899459059948895,-1.4171793228985639,-2.5358911342198978,0.560943955334402,1
34,0.6661264483489966,11,5,-2.911344758957119,-0.9553754258196849,-4.115499285503005,2.545859020109441,-2.2410852998535047,2569,-0.9518502280256722,0.2506071448922532,3.0795183118487697,1.1748350450897436,-1.0509914043292734,-5.394016817430353,0.5626885329344447,-2.599003796595997,-1.0129000770765826,2.6488006564469515,1
70,-3.2247524004969415,43,4,-0.3844452299485662,-1.7802511605521933,-3.098425383883394,-3.1263345679759977,5.440430762220717,7236,2.7734387329304333,0.018305383600133895,-4.0337179099375815,-0.15552357833670294,-0.004775532072502052,1.7868525889523441,0.34052835145886995,-4.039486910382377,-0.5243106086387723,-6.0609420150349935,1
29,-1.1314347389929873,15,1,-1.484022167151089,-0.36986368134835806,0.6636557163926408,-4.459313078009118,1.9741644352242935,4197,0.9966907267851,-3.438902992857198,-2.359349376916232,-0.29105479715457727,0.516088389995168,0.7166006766310256,0.31085047187411957,-2.66765638755225,-0.06876167149104861,-2.372935666789663,0
23,-0.04070041065934804,17,1,0.7475491985589305,0.8445456471963175,2.2070232819688114,-0.10263771216367722,-0.6202100430587063,2834,2.422622571399236,-0.07691016126192074,1.7579552235387366,-1.8977233747836821,1.530559941595014,-0.15648856960783997,-0.08345485633404982,-0.712213451534707,-0.8567630059951166,0.2721596917241477,0
78,-1.8055876096565593,28,4,1.5670451610641902,0.5969699478489315,0.2083255258907195,-5.363606540911853,-2.72634947848237,1175,-2.468624848208754,0.6205437473606487,-3.337479626133501,-0.8163731923526774,-0.14176585494091534,0.6019645714683299,0.32161425798845117,1.3665807896523132,0.9602860989451376,3.9992239960175597,1
45,0.5903799639079725,9,1,-0.16830628606676018,0.16253855219457078,-0.5620181762880674,-1.4343804888251965,1.242810468812003,4908,2.2151605495217797,-2.951652386191364,-0.5774968180479975,-0.27513917576887875,1.0731215190199392,0.46685480593771955,0.09795346410661289,-0.15179434290681637,1.0831549724768321,-1.027234850151008,0
44,-1.785148584963228,16,5,-2.7475942649788654,0.1143233180180662,-4.285631717302962,-1.0123818287991457,-2.962271231325618,5066,-2.132855291467439,-0.6969692243038504,-7.333463932356442,0.044535401753739885,-1.1023728747335777,2.057656686497756,0.187915080992672,0.1409265300350131,0.31055731010669396,1.7616070631404226,0
53,0.9533440016915407,1,1,-2.491616577220849,-1.807647985786325,-0.7702918672744374,-1.8864185550011012,1.9259161949541754,8950,0.3785294394204861,-1.232456013676209,1.1421710799305753,1.0359517755760512,0.03801371487451375,2.3673817492020595,1.5830595460434949,-1.5043623222229066,2.7163754896271923,1.3464239403977298,0
47,-2.134596375420619,25,1,-5.377493509219651,0.34186898808718796,-0.08107602522022206,-5.407375651481373,2.694321203435047,3020,-1.9759988458014996,0.8256548438452636,0.691024229508695,-1.704029372658603,1.0065788636572914,2.5263002065717153,0.5624173826772678,-3.0400652762306044,1.7412260864636608,2.433903615130465,0
40,-2.765793067257536,33,1,-6.759853405172196,-1.0316555413164596,1.9369404224393802,-5.212526837034401,0.8554710426480843,8303,-0.7593174075693885,0.6962863718222738,2.909074836157487,-0.8199674444569208,0.11233232329142274,2.963485071401187,0.6712945184000343,-2.826441824661691,3.5252243467550297,5.291729106910509,0
53,0.19321073627420438,29,1,4.389724367387252,-1.2197049704253744,-0.3410531047660468,-1.3864040216637794,0.8699558474503837,7328,0.5312423980762025,-1.913555295764115,-3.2052948014768132,-0.14955186724756167,1.038935964139112,-1.3945403054357945,0.5467404746163494,0.07774600634532436,-1.0850393669825316,-4.098632907029731,0
23,-0.011512237270620007,3,5,-4.323502629831059,0.9101267162584288,-1.2605099941519713,-2.143654714999341,-0.6671703050302524,3702,-1.593264771104453,-1.8363541534853605,-0.5062216917949984,-1.6074838375534972,-0.46113444393141395,0.019005676252044856,-1.9476698983247147,-1.9934577852145072,0.5020107581610178,2.314960273420034,0
56,-0.3524836592282836,9,1,0.6672664640886655,2.5746102023826274,1.4572212000511928,-0.7602882524622055,-0.16111181397301633,9153,1.0696653470009758,1.0089335541450852,2.5889596807367137,-0.9880314138861036,-0.25476903185045036,0.4108269116510851,-0.930680573548998,0.8466749428903473,1.8314989447023473,2.2112586976581516,0
1,0.30599869185944706,5,4,-7.571879391957974,-1.173549896836947,-0.26192680128478196,-3.196957473225217,0.697750139697658,6271,0.5705470414950014,-3.335867222324883,2.713321745279832,-0.4616315377616944,-0.08723371193338036,-0.13706300933757887,-0.6420123132774135,-4.815019167243566,0.3100901118113174,2.740455471636961,0
38,-1.721173289871472,28,2,-2.051875788514805,0.4605372417709141,3.452257453964454,-2.7034156937070484,-0.4867323945180069,8788,1.4496830887769938,-0.6550580232591653,3.7599965493761642,-1.5997335483667705,2.786396588693903,0.07458778566842572,-1.9998416568337434,0.4543875885435795,2.8359827578705197,3.4660162050033048,0
12,1.2051557993199338,1,2,-2.6891677738289497,-0.6359630930859047,2.002106407239051,1.6297978758716516,2.603961454465182,3044,-2.410232715382727,-0.4717520030998388,3.694463658267302,0.10906142189096624,-0.8340350048680466,1.032668578868855,-0.17694556215050342,0.5342127215962962,3.217411168529658,-0.45005628955224214,0
36,-1.7096339068269553,24,2,-4.04073331605843,0.13011945296366761,-0.9804479691133801,0.46155541932784133,2.721815866478122,3741,0.11464977062119242,-1.726243541092578,1.2886430927166925,0.19764325984003359,0.24382311057674647,-0.3661994424941484,-0.446826068402486,-2.587287581823798,3.650263011456594,-2.099028244665572,0
26,-1.3985052128826276,17,3,1.4021038060500945,-1.2347183438101015,0.42861396432962584,-0.3221553232431698,-2.31991659942801,4692,-0.8366009857953656,-4.445142744262048,-3.4150480949670112,1.286462332440831,-0.8145368108152348,-3.727543500869306,-0.36462201482586376,1.5106811966771119,0.9800430904188928,-2.3607361355077914,1
0,0.7185205128170038,12,5,-5.044871338271863,0.6714445455820799,-2.0242335918784167,2.927325886260902,1.913596584686212,6313,-0.9134313225579247,0.428853160812652,2.968524714526694,-0.2889798625875132,0.7049753516252795,-0.9576527372673254,1.704191642769463,-1.895788591115749,-0.5877320888102737,-0.3658035273001034,0
19,-1.8734326251988134,0,1,-7.58740459476021,0.8237546369032502,0.09541069091917165,1.282475205791323,0.9056794745089138,2577,-1.3125920198114152,-1.5076065661443767,4.779843596373751,-0.039490897699073525,-0.3729761550775587,-1.2105907835278318,-0.19363362607537266,-2.379160076475449,5.583683615998476,1.9283256245289402,0
36,1.7841142224807705,8,4,-2.376733642039389,0.2484809975370397,-1.2361440630927358,-5.434698666050915,-1.7680280886816484,4526,-0.4758884823052414,-4.568896148807591,-4.137728472613412,1.8359439477577215,0.22022260534194044,2.3689791178254613,-0.5913766473178933,-2.852373923727071,-0.09092629842458977,2.718762109087669,0
9,0.49532417770399273,9,2,-5.1218823032228125,0.05328970077700757,-0.3243794318823656,1.3556611049896166,1.3806110842130794,3043,0.7356131256130625,-1.1426141085611041,4.278212469960032,-0.6779934612021072,0.6982897467300447,-0.7710013312042496,0.7656954931328507,-2.5453300856998093,1.247967893279147,0.8139965998724168,0
5,-2.8531918403158665,29,1,-4.347265016603167,0.2943279912905862,-0.7226187256684181,-1.5439013085164124,4.605627822102175,3803,-0.7607580746518234,-3.1403597121003033,-5.121859085490259,2.1449402060402143,0.8301708149046149,1.7805962422530952,0.0941792680896951,-1.6439174111345136,-0.300964432357822,-6.826072762271587,0
42,-5.460781692708136,33,2,6.385755716174014,-0.5054501660917691,3.9801839046680647,-6.518721193220581,0.53029212323028,6024,1.8385653733051113,-0.2708450852404328,-6.83496930598953,0.11982074156125654,0.9909816804350741,-1.1613895603776263,-2.8653088740188433,-1.307026508004041,-4.335754718527373,-6.50246483148145,0
11,0.7363496597855541,22,5,-6.098875466161686,0.9975247622077424,-0.9771355519576258,-6.210588458595498,-3.2098142599163815,13306,0.8528534916867212,-3.455305149095841,-1.3299323839462778,-2.4048915287803667,-0.16360514776920174,1.1855382911474557,0.04486156659685636,-3.55560883902378,-2.3027692418944947,6.495181357608895,0
64,0.11038844048060015,8,4,1.459533712589969,1.1842330391519607,-1.3120129102054974,-4.469569561188362,-1.5122109093953224,3806,-0.9112915788752715,-1.6923947034638176,-3.5946029077755033,0.5079933652209851,-0.3334557683681686,-0.22312626432071547,-0.6070160668420255,0.07069440108438729,-0.5820565073800673,1.612767714360158,1
50,-3.106779698813946,10,1,-1.6941648304665349,1.7386441505089862,2.055182121849987,-5.072644211467085,1.1917498364556134,7661,0.39473057074064755,0.6317597151960448,-0.18429584584129466,-0.9058976128488082,1.1570255937975373,1.8616859082812733,-0.10674197443275596,-1.7750750904974706,1.144862556822022,1.150813960313166,0
69,-1.6261399680732653,11,1,2.824798064540161,-0.7229263222389414,-0.3631069597114607,-0.6753220907213898,2.440465431565662,6955,0.4245050987144672,1.551048790342953,0.28072154569377344,-0.8363583702501332,-0.5059056775187922,-1.506389278972431,-0.47740767867250145,-0.06626294691667112,0.1991263351761392,-2.8833657186879016,0
40,-4.7459408485817765,0,1,0.5056222779708351,0.013591478355560061,3.70936605266482,-7.979341812073456,1.3021387900281611,6512,0.897940143005095,0.6303221674397324,-4.014230154600225,-1.147923280236464,-1.314915496854758,2.6815299582474053,1.6395818253087224,-2.4239144233838514,-1.8220026036975456,-1.3599233952316012,0
32,-0.267639016582889,13,4,-1.8740081736721417,0.761540661472602,-1.7687577170999722,-0.6577084393270314,-1.010997532475193,1503,-2.5782759768302457,-0.9520746991765874,-4.481233794020098,1.3013067983655944,0.5475916834785708,2.3007626045472325,-0.6855617179028775,0.3358607184426974,1.0010657226674564,0.5531696800323841,0
9,-1.690801325061575,10,5,-5.286364323025235,-1.7135374758601207,-0.8073422903653124,0.16207007591391476,1.045035168386788,3548,-1.0297596625393843,0.9716728077573944,0.5229817490673001,-0.19644595922029814,0.30652940570810455,1.0273031164800779,-0.7116073038406212,-0.2179337875165489,0.0648714014177032,1.1042531079163398,0
17,4.645878985720338,25,2,4.242771353380728,-0.6004861443904266,3.0053901118463497,-0.8997934174644678,1.2326278246046325,6762,-3.0467237574960713,1.7526841017672727,0.5778852996881259,-0.5003800449008807,-1.2603851447400207,2.512817417333543,0.250713094866099,-1.3703146867231433,-3.2493336630393843,-0.9904446088438515,1
38,-0.6837458360642725,19,1,-0.6286780314256615,1.4387900300893253,0.7592082921349739,0.4780080163346426,2.798764773721836,7147,-3.125210846889539,-1.3725926194379445,-1.5035090876361705,0.016540696703293545,-1.2999639852659184,1.6874854772491439,0.6955149637913761,0.8257757841072872,4.371708649107529,-3.4051330885927915,0
43,-2.5580231812975125,30,2,-1.947302755445202,-0.49600123347439695,-0.8749926615080357,-5.6961667355482595,4.43187949285734,3070,1.710418419594273,-2.2706802869806144,-4.5509513756541295,-0.9427619444487187,1.0104480178079263,2.645420229323244,0.7165659151309777,-4.501179664052369,-0.7212896805095674,-4.635098747318028,0
53,1.0130722212186862,13,1,-4.302653697678146,-0.41532869173662795,-1.6389966933230347,0.3812231917765678,0.9435491485879359,6619,4.406670230186999,-2.053632204327636,2.4637718433167923,0.9656649172362765,-1.219997425759606,3.428353397654115,0.01056899139798259,-1.418290193344836,4.133285851657863,2.805460681383017,0
5,1.334599316216135,22,5,-10.585799702653214,0.5837545527609694,-0.48753044653232414,1.8271357139101414,-3.8012589144960147,5706,-0.6283592080064082,-0.9263169395641,10.926197728407951,0.8084915915219636,-0.9344885887780727,-3.78862003214239,-1.3094613274074192,-4.822776213985521,3.793745013388734,10.268164274350866,0
57,-3.92807272994009,6,1,3.3833384584090127,-0.6700727171692891,2.3811765443869577,-4.885214955660346,1.9785030410325017,243,0.6002485127664465,1.0177340262272216,-2.6293114231604573,0.02473446219900977,0.9510925272967174,-0.4547655423779644,0.6997555316015217,-0.6926508967743195,-1.4337314361328937,-3.526236600640689,0
54,-4.031102374191516,13,1,-2.3323936238241956,0.571440633007909,-0.41115554904212237,-11.348568892767524,3.2988630989616676,135,0.35163217324726925,-3.9368349115985413,-9.923775027925485,-0.024972990346090216,-1.6577129610793304,5.317617515025579,0.4054376835477115,-4.552177469057354,-0.6427216171957524,-3.325389659982939,0
20,-1.3123923596899962,5,5,-1.99374368770607,1.504435630831802,-0.7522080342952652,1.5426083997668958,-3.3922289578170783,3495,0.6722825856206034,4.298547161104955,2.752658154343063,0.12552998965589127,1.0197701420220595,-1.929687243259088,-1.354504284818704,-1.7902769568105366,-3.3841699089467943,4.4740582556313075,1
35,-2.9300456322695068,10,4,-4.207028328316762,-0.08855047732107307,-1.4954252369810574,-4.511080938837451,1.2695552225624656,1708,-1.501124109363076,-1.4246905926485445,-4.425025131881521,0.10627171911094785,-1.616657176510126,1.9885195608612891,2.264812665003251,-0.976639786309333,0.6077889303178083,-0.1097615913776896,0
33,1.2565162098167706,27,1,-2.721219786033125,-0.3350093440992896,-0.4099388661132879,-4.95673682999274,0.30452783191206845,3419,1.2643186251210579,-3.4533556291465666,-4.405059724721488,-1.5497764843018702,-0.24168548759816494,5.751857638443292,-0.23928513801616555,-3.580927010698501,0.38213434854439465,1.0686811785988535,0
42,2.1454927749819253,23,5,0.3392752631512426,0.7438602330541506,1.0866465751444006,-1.8970699192084128,-0.22066049138891275,6664,-0.7149868478633927,-2.989626245630846,1.3816570659266472,0.3994780123195061,1.722689154968441,-0.4707832162210701,1.2046693068266385,1.856345723551346,1.9744445580710137,1.8639598799548003,0
0,1.2557116847497949,12,5,-4.738437085538212,-1.6368551607980013,-0.987410900069153,2.474982936913716,-0.4536581468602281,8262,0.5707313611665772,-0.40488128948151225,3.1542849398919004,-0.0472924082794883,1.476870105558519,-0.34653189302258114,-0.24138591419377653,-1.7396281494838246,-0.3327615199034135,2.0366858652376347,0
34,-0.7745176438848632,3,1,-2.138577369255024,-0.8906840260675732,0.863770761809743,-0.25799393617657296,1.590711728240731,8487,1.8773037107776749,-0.7244786011579198,3.743037821573185,-1.0717944765576088,0.2044609787086192,-1.0206286915689278,-0.25810233305371433,-0.7707317613275354,1.6585402707629133,0.2706872809889475,0
