Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,Attrition
50,2.2130029799550828,48,1,0.279137755184935,0.3561161533462668,-0.8680567745274875,-0.8868056083617486,-0.5968570294643745,11833,0.43065440629786156,-1.3345855315505735,2.8997232180106116,0.9750946084758892,-2.150245954640612,2.3936036281066375,-2.050932946854423,-0.9244114508245387,0.8662853999285006,2.1931928122708824,0
36,0.5841687282232435,53,4,2.5331421309102438,-0.11417145795675009,-0.526636980900997,-2.0332168445768266,0.06292030299334228,17108,-0.5390224676369662,-0.750916454985003,0.9709668274964137,-0.3089857522443492,-3.063725430379496,2.912848511923977,-1.8193152555126182,-0.3126009322407163,2.6750090944340252,-0.4182811394458652,0
63,4.356582080071307,38,5,0.21880956132015061,-0.3530273029563871,-1.202095518551467,2.6334673497361463,-0.025528738786101624,4184,-0.533318488576263,-1.0527412231688444,-2.4179234535104346,7.285466723861214,-2.341567216363165,0.025951170732700608,-0.5283026757921849,-0.566635901062099,2.0220314365646646,3.472105812842445,1
36,4.06831144452951,39,1,-2.035337570792705,1.443811600321962,2.051671963596094,1.5468290169080674,1.563625131350511,2698,1.6652133223011854,-1.7992559280226321,0.4782278912547978,2.929101995714405,1.5718076695484102,-0.14257071551287104,1.921891634570006,-2.048556485576301,3.045251359909941,-0.4150339463669743,0
63,0.19898219309234233,1,1,3.1350343930483877,0.6661295068410266,-0.6985317198875516,-2.37322702716986,4.28202172973973,7162,0.7924273244299588,-2.0797397656752183,1.1488731515190858,-3.394599311798132,-0.6850631718204325,6.223764814218976,-5.191183270747101,-1.1843763447679085,8.371346904624355,-6.3093645560960985,0
16,0.20568690398902056,88,4,2.1724027850121566,0.024525262865984155,0.17360459991558286,3.9017912981672587,-5.790355939334532,4128,0.39402699320593276,3.891438568994306,3.0576862235697444,6.687289995767717,0.6131167396019874,0.9343414772580465,1.4187260931774741,0.17364701788964343,-11.27101350239046,6.8921584378151834,0
29,-2.5106336310933797,64,2,-2.1244970185033925,-2.151571414549488,-0.18212697250346316,-1.3137127200316734,-1.0102407765424424,11018,-1.1989945895096688,-0.49754757438787034,-1.5065938025791912,-2.0810874939037274,-0.9112002590517445,-5.538076866414147,2.454467424944826,0.6767499181102007,-1.2935897790676303,1.1024402748623134,0
56,1.9485017742093635,65,3,-0.7964167304587338,0.5342456919288026,0.49203438967050717,1.4687862389419566,-3.7436208826725577,3178,-0.1269496515305226,0.7972605085485179,-1.9501153285683372,4.748160406777431,-1.2274609889973878,-4.157699339616112,-0.6475269696876675,-0.2412849310664583,2.1947703007365384,-3.5573469154828863,0
27,-5.291807429781431,135,3,-1.3050357731474982,1.0614103725500272,-0.7866960390829265,-0.985599627805278,0.19770342750145864,7719,1.3257557921146588,-1.4734220477093842,0.19146998768152668,-3.1487212104623534,3.7386591753824545,-6.326264613000503,4.878976423551953,0.3959873021447398,-4.997063853979943,0.7683729296887336,0
30,1.098062947585708,35,2,0.100654783734765,1.8918269830011674,-1.163679572759669,-0.6815587707298025,-1.861925431636406,10635,0.5237572368085218,-0.05313119917050024,2.6524194700908126,0.31381265098336153,-1.706021895386029,0.9840733871384534,-0.844638464227395,0.16541358741202486,-0.5435246411803858,1.302234461576625,0
41,1.4079668480885124,5,2,1.7409768715786238,1.7824523481871242,-1.7265678545449503,-4.084371484499709,-2.2697797243619258,22522,0.7436503962117523,1.7770155040472588,1.4571323713889561,0.0638683309383372,-0.25425588903145435,3.443478060182386,0.2655612847679013,-1.688683011325127,-2.3273802285092597,-2.049797534105596,0
56,0.44260022672006016,22,3,1.3967002372308994,0.011971627400493793,-0.4040039450402996,-0.7215481482555548,-1.8204059910417025,9132,-1.0461498551000787,-0.3649953683289242,1.5441686903151326,1.2628384759243547,0.3368891938498917,0.7506901494609861,-1.9579772035720198,-0.4812883304345996,-0.5147593411223232,-1.5294492842831944,0
33,1.199020015603869,21,3,0.5668948534600823,0.7006229741261552,0.5661089892785117,0.307146272626837,1.341513583989276,2293,0.5333905838528683,-1.4295331453244717,0.12941095097415922,-0.22850535942202327,-0.9558081811474552,1.4986673934674404,-1.8215619435950887,-0.5884046471667328,3.844138222022593,-0.7435525571963977,0
49,-2.397008773797209,23,4,-0.24419294209066744,0.6029329147643864,-0.7095608694458997,-2.3254257845137016,1.506849197665038,31,-0.7368793428236684,5.349745834407772,-2.2837036643130224,-5.670594366214089,2.7256796947640156,5.529265293183941,-2.9516850975234963,0.5187722364614521,-4.179275820355483,-2.747688806005307,0
53,0.7973085645058354,65,3,-0.6213833921145333,0.2256350338643043,0.542260349517068,-1.059394557966074,-1.1466418740486666,11724,-1.8730334613922126,-1.752776550390323,2.557294251151937,1.321742463497957,0.7111767634769284,-1.7495659753701605,1.383558161579225,1.15036083936213,-0.23512913860936555,-0.6433899247892299,0
51,-2.760611073257759,85,3,-3.2992679382277017,1.1449907840015616,-0.17171392747190078,-0.7922938462556319,0.8427337884014885,2466,-1.1359381259015486,0.5784890951124757,-1.3180977459649648,-3.3688309611745417,1.2791229189406965,-3.2988102877118424,1.0666511424185334,-2.1439238623641974,-2.542384445499037,0.9452572909723465,0
33,1.0743312258990416,58,2,0.880207718234038,-2.305649798690484,0.41734143390347883,-1.835180159535258,-3.625250171569986,19027,1.3613582034320408,0.2605049565973331,0.8523124932244508,3.0642368382516856,0.18789076172107078,-2.220711001451716,3.12816541279019,1.0023588889543895,-2.053936193211426,-1.8031425168690003,0
43,-4.623639194234985,103,2,-2.0793529329072022,-3.1716524604889544,-0.6114246705312656,-0.43644924936889196,0.7649275633868489,1853,-1.1215583866415098,1.63862766089066,-0.04232525048178659,-3.933199839084591,2.2888512645201957,-2.9409372799336526,1.9725264859774743,-1.4740396868040189,-3.41488959753864,-1.0333619859050225,0
9,3.5143527700025143,126,2,1.6605975220382605,-0.67103902083144,-0.4079632946491958,3.114820310677696,5.6629191756469,12433,-1.1955173919298625,-0.151158607714451,-0.8349393256078494,-0.1903036415701972,-0.4671033018434195,7.6647818569840895,-1.6773516846977286,3.088066471337402,6.873587813590801,-0.11502362317346781,0
51,-1.7843190461915048,107,4,-3.1239992496251308,1.4614356765766403,0.6408805454038158,1.1874379512121345,-0.6241741256050336,2292,1.8674394127266811,-3.90157660475583,-1.596397445400937,0.30886880773993836,-0.9147533204246576,-9.344866131168224,1.2510583653061262,0.0331860366326768,2.726050920958524,0.6896044699490491,0
75,1.705196600904082,10,3,2.413322610124562,-1.1006858255848417,-2.263580629371951,1.2224548037269887,0.37946372394636474,9601,0.022786673360051156,-0.5430278129360402,-4.3014067978512145,6.745423222425948,0.2303546605861051,0.09031848437704884,0.4290564405720918,-0.09729119713668521,-1.621823109190076,2.6542323913203036,1
79,-0.8726771926753996,5,3,1.7042211333695212,0.23827051967654922,-1.2761427587244396,2.4790560164090754,-4.385598834578689,6995,0.19423307353518818,-0.5623618816410169,0.4330929476967367,5.229258413371053,-2.8064948056365093,-3.4210869446982546,-3.8609616587184803,0.6298467179613706,-1.2343390357398294,1.8122543976655154,0
28,-1.2313107514280635,37,2,1.1986086461507723,-1.4164237975071567,-0.12750068902411127,2.324023337880813,-2.0111790522415864,773,-0.31413935535971166,0.5727579354544954,-1.3422544370159408,2.9325352550262758,0.683041220279184,-3.237103968868631,1.0001799729279592,-0.4837698208776301,-1.1817171320647706,-0.9917075845082151,0
3,-0.6958265970504411,13,3,2.8946963057026958,-1.7388395419849167,1.889478344460323,2.647600994370544,-4.537341635229021,6879,0.019882527705123818,1.446392205795279,-3.4577582186488587,2.307443560119451,1.9461149716325563,-2.7952676388965756,-1.9874232014507294,0.25202239946737515,-1.0022461951965296,-4.107592130323794,1
39,-6.256572934534226,2,4,2.3373128580846894,-1.6966158768994768,-0.7184736162226704,1.8049672326199022,2.3390024820031314,2038,0.9263429052019958,2.9360854039915587,-0.7554242178190096,-2.0235857473129415,-0.4608817141524528,0.7322453016781661,0.3425616041380273,0.06199500775380974,-2.055604324029611,0.015283630947903415,1
31,-1.9573940100508236,10,1,-0.41744850166398617,0.6071775400934106,0.18165678606942273,1.8037355305690905,-4.513728851806814,9845,-0.0007578344242446513,-0.7543669157107469,1.1689038286481837,2.6934725144817686,-2.663546395123456,-6.174919505247759,0.8365294625861825,-0.6999560511475416,-3.9102889555941753,5.060891311824722,0
30,-0.05206388285471275,28,2,0.42247856430376785,-0.8886706414540677,-0.12869772101676527,-1.930614665352381,-1.9420067962036462,15450,0.2724020094583169,-1.3698968626034191,-1.0061871599738834,0.2839173282159654,-0.8257708340632519,-2.784519885101381,0.9643508635232558,-0.8486724937401633,-0.4210383492315229,0.19073075426826702,0
9,-0.6716358234060118,5,2,0.9041780787030276,-0.6771111605964216,1.8623673993712506,0.20642202513234886,-2.2291038846771216,3222,0.42989248907710137,2.095270655042787,-0.1005171631891626,-0.21540290903804407,1.2522913455295024,0.37226618499937797,0.23213441119418277,0.47421888294982195,-3.537379040588598,-0.37924989205425974,0
8,0.7523171853708333,63,3,1.839900783017531,1.8453692513769309,-0.033516211222023896,2.7393930195616303,-0.030207000322004185,14664,0.3024479421043133,2.800166014331942,-3.6951302348128183,-0.8074550744965926,0.9164298764242269,3.3131632588698485,-3.948940324719897,-1.6443522571375329,2.149809660237086,-3.3479243964137435,1
38,-1.5088235138944293,13,3,-0.5822754377064794,0.7174273188884653,-0.8985715918974366,1.095369971762512,2.8354453853014565,3149,-0.30975978161265544,0.7931264823525106,2.608640595968324,-0.6890859218432079,0.2832179278792071,1.4919595384411926,2.4893368604695087,1.1826393059203315,-0.39740086999826785,1.0237655430342283,1
56,-2.1266310018747565,45,2,2.739319266079075,0.07977194822818,-0.5050346560743821,3.3544492477901926,-5.1593097451526075,7812,0.323497940494649,0.5975901049787924,-1.9531551012522708,7.814250475059902,0.6558067892767196,-5.993593415837704,1.588307214733887,1.4816356147886784,-6.7472548316169,2.7635083124534416,0
16,-3.4550929805413246,81,2,-1.1555141241799411,0.8450543935044567,-1.1391437826661066,1.6116174926763804,4.034486300022872,6256,0.037882543221893945,-3.3883797644504074,0.5041642302880798,-1.1053975918567893,-2.7134487788202133,-6.531223267275703,5.763804024830328,-0.007042314054840635,7.914495151337976,-1.9570777534741541,0
67,1.8804038587673586,17,5,0.15705103660609143,-0.2938198942137429,-0.3456839744617265,-0.1596060830676158,-1.8109454967413985,12421,0.9059834836205579,-2.732538183356664,3.5912635007474827,3.137755164387024,-1.5857046888806718,-1.0613137823736156,-1.1626456535502288,0.723467915076939,1.6482318895799484,0.5364929283296059,0
39,-1.3035405476778492,64,2,-1.5670233091413066,0.8282887849595162,0.22506204314209138,-1.556178885565172,-1.6128652834983905,10882,-1.3029170778227621,-1.1051357314751824,-1.3626777016160356,-1.1741903242307936,-0.38570842048389253,-4.731355838859126,0.9666997953664865,0.16133753358886382,-0.9252952171002078,0.38207549971786303,0
24,-0.5276057321726069,10,3,2.2180532556666046,0.6041907085558587,-1.1741606141832517,-0.39620810396595374,-0.9655370605285463,9325,-0.29922193230685046,0.20891047070792235,0.9770338795704357,0.7170319782804824,1.2646368310057103,1.39424060014806,0.62494203922613,1.0443338056787654,-3.303408288007709,0.9567988726799219,0
54,1.3451746798433826,76,2,-1.3831297673089544,-0.7935194028831257,0.5059592471748063,-0.4568407829390616,-1.8364319126033366,7084,0.4879855972520555,0.17487448535220818,-1.4179096961190365,2.5583175588578184,1.9729988570369352,-2.466674557770363,1.6724787635880567,-0.023555726740881997,-3.091984496503997,0.3076875246072075,0
57,0.14580754985338462,71,2,-0.5211491806464643,-0.827766180202704,0.32360141924910063,0.4300689893375884,-1.3843547690025464,8230,-0.7261057019111091,-2.0320235275094474,-0.5296611756088887,2.846341565282838,-0.15295106313653617,-4.462618077294006,0.9699249356274617,0.8689341717757517,0.6025411110883375,-0.08523186266041693,0
36,0.3481801584549483,19,2,1.5263282056002418,-0.713877749952206,-0.11505161382925756,0.6721504537962975,-3.129036665420359,7089,-0.8724049032678802,1.1715987558782979,-0.2662903513738495,2.6383445183243355,-0.6742443364666082,-0.1873873079598242,-1.276454869077713,-2.4633099730818753,-2.391180610705592,0.5990107146866295,1
42,5.089657383433549,37,3,2.3692280877340828,0.15395441801382728,-0.6968982662499118,-2.305729693845419,-6.92852328160257,23080,2.151344576667682,0.055486889385271465,-0.7161271583143507,7.563820291781969,0.2835858151188214,-1.413282523262597,1.3246610669869336,-0.40025789246403276,-2.6363773505111983,-2.2744806000357105,0
17,-0.21532574811641514,17,4,-0.9641547348342782,0.643019286332963,-1.5134017940762257,1.8092794913088817,1.3520164154314587,2760,-0.5091700090170386,-1.4420757470792132,2.5721523054966626,0.6196203037188283,-1.2030044726251492,-2.049273288155048,3.0568791108506197,1.5604112740384843,3.376066177145763,-0.06190066091776969,1
55,-4.361081504718898,68,2,1.2994816870513488,0.27240301675789064,-1.528839401855001,1.8277511669193234,-5.932908436070711,11436,-0.45743134867110674,0.9019370853125546,-1.3931365554668305,4.405645449340364,-0.4018552199419122,-8.072216319614013,1.3075774126112734,1.409090153744915,-7.163690499556649,2.4109427393455016,0
30,-4.852811523703903,125,1,-1.5322998082118224,1.6868609140264788,0.8813363413579317,1.5886988070066672,0.42684629006546015,1492,1.1436358446855384,-0.29577417866291467,0.25501769847807654,-0.9320341106955891,1.9705656724217135,-6.711883313895113,4.917812602712539,1.0769876757918484,-1.879534207655014,-0.7765898329954157,0
36,2.1607536919105974,63,2,-2.83663962740144,0.679739280429059,2.0793565200096715,-0.32920179612176104,-0.13573612846700867,5852,-1.0404286281411397,-3.7239373028752416,3.922785879258751,0.1449348355188919,-0.15623814522982515,-3.1407384693487983,1.6723251966339157,0.281405756165807,3.9929320424084525,-0.9525886708565302,1
38,-3.5899988187210305,110,1,-1.4181261444288413,1.2206667786341054,-0.050265304256283755,0.9606215343927311,-1.2290279743741084,8545,-0.34314598042502537,-0.16432043555472164,2.900159370815936,0.17426343437280384,-0.8827071419977821,-6.346189344471408,4.152738138703322,-0.150669811910333,0.8402494368449289,-2.5366229609208064,0
52,-2.613085227809627,60,2,-2.5957480679530396,-1.1189956124155123,-4.151619178399046,-0.3546534804091128,1.3157452550669126,5354,-0.05612590624867731,3.914605923705986,-3.517557626718518,-4.1017385489960265,2.6032180333657715,0.5482376996116068,-1.219442470187849,-0.37193552795303186,-4.069326851334336,-0.5193614594339593,0
40,-2.1821689970531075,1,3,0.22830093745126234,1.4502668904091707,-0.06496492351530052,-2.76557395543965,1.059631504795108,7565,-0.9443912574287717,1.1352180495254296,-1.4091080645466418,-5.1960040902017655,0.10995218327837941,2.3277476510818955,-2.8149100583637443,0.5232789269063364,-0.940887679513898,-0.7709741875347167,0
53,-0.6464386334672185,77,1,-2.4793036370872388,0.24446241177197003,-0.2962599823488847,1.240317294225616,-0.39028880017440604,8260,0.34318811175036495,2.902691014391838,-5.4677510859087475,-0.03987499923037449,2.894797713909852,-2.170043063611822,-0.7355218358290398,-2.049479730460702,-3.425489888072848,-0.5644717579299555,0
34,-1.9025945338000565,51,3,-2.153925297757281,0.12544143702450097,0.9044118372712442,-1.8734316071438197,-0.2925852822474583,8689,0.6777992689997353,0.986034959987216,-1.7383349287292906,-2.811652456175133,0.9698024154378472,-2.2900176823473606,1.7429278551474263,-1.3315536722902388,-4.068996764576877,1.8267357908303872,0
47,-5.857446025536405,115,2,-1.3303069796999611,-0.85073906090043,-1.1284482020230655,-2.0403317168466826,2.1249221935585805,3788,-1.3278066305605138,2.6705154433183536,1.5501829555208353,-6.48914481556055,4.557796628113769,0.4407935149043005,2.0499155662694246,-0.6151981987433466,-6.00560251770847,-1.7229554195199224,0
41,1.7772761655767089,37,3,-0.5616080286500755,1.3535513592113826,-0.5572386722660063,5.789507022029566,-0.3745211263760556,13424,1.0493429120247133,-1.6783029389816373,-2.533537333818776,6.632523936889877,2.0553229572866827,-4.25999278764979,0.7627755427041065,-2.8063603950796643,0.3643942642485774,1.8058352411595884,0
34,-0.9149102665996989,13,4,1.2328104356475262,0.5248267471377722,-0.25879514621545313,-3.799029483169269,0.3488435814455788,17929,-0.5883722850478165,2.779740633984816,1.5251574013405795,-3.491228713011474,-0.8530898653276198,4.802905660639623,-0.13072566128979535,-2.3375940881408166,-1.3272494646998496,-1.9715190523528414,0
55,-1.6689941121056155,39,1,-2.8820955929939585,-0.05624313594403654,0.7945835939738491,0.6050328249947696,2.879110600342371,4403,-0.4684452287536571,2.286585894323948,-0.23857315909750065,-3.473991034871229,-0.3802593089672731,0.9470668184944981,-1.043552163014704,0.1405399480309147,1.885950048787271,-1.6376467900962703,1
53,1.7771548649382707,57,1,-0.5024563116837444,1.227275027880811,0.5652122694550985,-3.694798856977363,-4.219783742391357,18370,0.3234280976562293,1.7988845984262618,-0.7737202427157626,0.807963739338018,0.2721977118727391,-0.49455044799132836,-0.18024106879065505,-0.9236899189463754,-3.1513780532180027,-2.2155267195629396,0
24,2.1534674367737487,35,3,-0.36218120398709,-2.679309876003431,0.06426951505973537,2.2486881688811606,-1.424866955899206,4130,-2.199794630466939,0.5160984106972091,-0.9228596533080862,2.608452639243314,0.9199215493762514,0.40800812193577235,-1.0067975445316775,-1.2559386710659255,-2.3223031447671505,2.768790001794507,0
48,-4.044122477383869,79,1,0.808546587451344,0.6690935453900122,0.21746148554900616,-0.5745499061662633,0.20638884204877406,98,-0.1689470743280218,2.9235962603730368,-0.4311549506133632,-3.363781020448402,3.0499383054668057,0.8458469719545778,-1.1534882713153363,-0.8758105807954649,-2.7925565046317846,-4.320706954604965,0
50,0.8321660886278972,3,4,0.5342383359453755,-0.008411511699330352,-1.5872068624974982,4.857270309636303,-1.1455658083234457,11929,0.3392936632762284,-0.7298729755148371,-0.8348249457788757,4.391686317994711,0.5223136371271648,-1.584649276809744,-3.2492260997039453,0.2321129310529478,0.9804322735541142,0.5654997924096655,0
14,2.1235473892015033,32,5,-3.396492528099828,-1.5350640467529844,1.2795353080186083,0.9100690827831817,0.7426788912229828,383,1.0726947307107628,-1.5775045220836241,2.6846768756539,-0.26534497373755045,-0.9474772207953684,-2.276316944529013,2.608061885282794,0.9940469679792824,4.5949717416730556,-0.9869841786148916,1
42,-1.730635858932203,98,3,-3.5994980505642045,0.21139431258104216,-0.11453386245849566,0.6937832924890723,-1.0638557562261937,4420,0.4699650921926485,-0.6813531183923316,-1.700496644361209,0.26228158288653075,-0.3470781583585889,-7.567008382266165,3.2259807267145075,-0.47805822012527566,-0.8244098088857644,1.187865800087236,0
52,1.7535727349555001,5,4,0.9228370114131378,1.0302258247753524,0.2998056155879357,-0.7385446043557524,-2.315777298296644,16076,-1.6219725324566605,-0.8183208669210759,2.6016118260356786,3.512902607451983,-0.6415646772071495,0.35692565218892186,0.6503696804038275,-0.2189375451650099,-2.550789794418743,2.344097329299916,0
52,-3.5552842686987662,71,3,0.9373379523863932,0.6331534828427986,-0.49865482819092827,-1.7953157937223803,1.1554773239240985,2360,0.2122332120248795,3.9387051224337757,0.4285388754540367,-4.168608166809324,4.743653491101701,4.11057033210761,-0.642675299349105,-1.0909849603523363,-5.634357202912617,-3.360694410194687,0
20,4.084882787659273,90,3,1.091836441382403,1.4643835688772664,-0.1435608205113528,0.9479663925569276,2.611797671771185,2874,-0.6332401990842426,-2.81999777973075,1.9862219078000838,1.4664501939095036,-1.9783348168049417,4.345122037945702,-1.4262276589949945,-0.4673881274439474,5.8107689117374735,1.424047562409145,0
59,0.7951192737166717,5,1,0.4618710120778209,1.5941404420735763,0.7843278454068889,5.778175270570049,-3.1820166394616547,3857,0.8215168880580082,-1.6497901989539412,-0.6570996774899356,8.408573185581679,-1.4082759579193715,-5.673336139751205,-0.6241753044237712,0.8430510237271192,-0.34059715223599646,3.3980657764360265,0
38,-0.7013215379842177,41,2,0.18785297241598986,-0.6757701049559232,-0.11420893973505887,-2.582187523070184,-0.43455596212121783,10844,-0.1783239427259424,1.245831556988794,-1.3841934796134305,-1.5334068101102658,2.8981525005790822,1.0848603700424866,1.0277060614354538,-0.2325518477927051,-5.457965345283209,0.7033707541503773,0
24,2.183413774610399,39,2,-5.868807145590207,-0.38324010289991883,0.2883954784123724,2.964117951186428,3.4827521722495707,2761,1.4942279234507745,-1.5990284876656915,1.759963914892003,1.9321956447122361,-6.347256275130063,-5.739576782194913,6.416109761213478,1.4074153084312595,11.306007522430201,-0.5816410835879688,1
66,0.9749883345431312,53,3,-0.9300280985701339,-1.18801367062152,0.3839299087416043,-0.29165975318414916,2.1966649305650754,2900,1.734739864082629,-3.9253433836696856,-0.07874382636540633,-0.8435871448141526,-2.075766539745028,-1.7024169815347439,-3.044602614883195,-1.5557094025880727,9.185506099465874,-3.8715452863284243,0
40,0.5357455408636521,51,2,2.6916234326221753,0.47372925024911416,-1.5865426946323737,-2.8063672259114156,-0.9596604614272036,24122,1.771007087173918,-0.5281080151851605,2.618932055440868,0.6048225352035715,-2.744760376176246,3.002541273458088,-0.21670122668372194,-0.8114467528087916,-0.5299226826475352,1.4275794655435836,0
17,-2.051939660628439,79,4,-2.2082939036151243,0.6882952945714282,-0.7760386170360809,0.21984480863117428,4.175582189998506,4996,1.301970591892028,-1.1895330054153042,0.330475883632661,-4.781545453799943,1.86180903862132,-1.31122280993836,1.9729632871353764,-1.8877207084055923,4.136373254393981,-3.22130199346205,1
40,-5.430518618038279,34,2,-1.1430132878355055,-0.6424856207558818,0.8455798975077744,-1.9583441454402257,4.1533278337223996,1549,0.9610976682006437,0.42909288778302523,-0.6878488507293121,-8.627854637593611,0.4851242305854072,0.9172510544770411,-1.8654977390340992,0.2344768879244058,0.3394335293846102,-0.6107467081749995,0
50,3.189122626679704,11,2,-2.4107661891243017,-1.4816334407745833,-1.0416176244732658,-0.35154927271923486,-2.1861493235147864,10078,-1.3324542804669406,0.9089796670397152,3.651775875091186,1.9449054001379662,-2.5215244771419387,0.6881978700179141,-0.0784379165091762,-2.168431609971376,0.4273674072569042,0.8724036037345904,1
50,-0.5619850635383483,30,3,2.387420285994147,-0.6085744439697628,0.8927740382191872,0.12600174611039583,-1.8921955900460707,8708,-0.6575101553537258,0.9876461381450918,-3.2161004644200446,3.176816535135635,1.0110917763833283,-0.9258252467138061,-0.17590030205027085,0.31367837774044965,-3.04047789897011,-0.3611370657663213,1
53,1.853382413448149,42,3,1.7715403393933404,1.4402170906979663,0.35475351018328716,-0.9618393749564011,-2.0445104017229023,9087,0.5405741052220024,4.08742987689951,0.31712851291435906,3.005618536481571,2.1188875495402386,3.9740952137879555,0.3001868284892155,1.156351532721254,-2.731730688398701,-4.618151830883356,0
36,-0.0706107752757743,62,3,-2.0753811102971427,-1.2316127996824104,-0.17329299698898826,-2.0806267996704415,-1.7405597314759957,9670,-0.12773610035048602,1.6137820390989355,-3.299522653610437,-0.5242371407830141,2.184147197209526,-2.3513656561260814,2.356911058809371,0.906799863327217,-6.062309717963252,1.959376804733612,0
45,1.534567334452952,21,3,-0.2995970805676491,-1.5854089609660924,1.556619848605539,-0.8348706351621504,-2.4189415660036606,14269,0.8356211093522178,-1.1049249034708106,0.03143840313595714,2.2429458838975336,-3.2822113624239977,-2.919388623171187,-0.10918079825042915,0.036256627069938596,3.4111601622602197,-1.4815725339162131,0
